gender,education,income,religion,ethnicity,age,party_id,immigSelf,euRefVote,k1,k2,k3,k4,survey_wt
2,undergrad,2,no_religion,white_british,3,snp,9,leave,1,1,1,1,0.61224764827744
2,postgrad,7,no_religion,white_british,3,labour,10,leave,1,1,1,0,0.259840745716987
2,undergrad,9,no_religion,white_british,2,libdem,5,leave,1,0,1,0,1.0587416948983
1,postgrad,2,no_religion,white_british,7,snp,7,leave,1,1,1,1,0.501046124887259
1,gcse,7,no_religion,white_british,6,cons,1,remain,1,1,1,1,0.97762316070846
2,undergrad,11,no_religion,white_british,5,labour,7,leave,1,1,1,1,0.338019391934365
2,undergrad,6,no_religion,white_british,4,labour,6,leave,1,0,0,1,0.442343541987959
1,postgrad,13,no_religion,white_british,4,other,5,leave,1,1,1,1,0.677085525567297
1,undergrad,11,no_religion,white_british,6,cons,3,remain,1,1,1,1,0.300046090572566
1,a-level,11,catholic,white_british,7,labour,7,leave,1,1,1,1,0.305669065647377
2,undergrad,12,catholic,white_other,3,libdem,10,leave,1,0,0,0,0.604746362629506
1,a-level,13,no_religion,white_british,4,cons,0,leave,1,1,1,1,0.583460643902568
2,below_gcse,2,presbyterian,white_british,7,no_party,0,leave,1,1,1,0,0.643264029797586
1,postgrad,4,c_of_e,white_british,4,labour,5,leave,1,1,1,1,0.741916889235183
1,postgrad,6,no_religion,white_british,3,no_party,5,leave,1,1,1,1,0.525514948289331
2,postgrad,1,no_religion,white_british,2,no_party,8,leave,1,1,1,1,0.435511694279404
1,a-level,11,no_religion,white_british,2,labour,5,leave,1,1,1,1,1.56567143506051
2,gcse,8,presbyterian,white_british,7,snp,7,leave,1,1,1,1,0.627987125573763
1,postgrad,8,no_religion,white_british,6,libdem,8,leave,1,1,1,1,0.975624405498171
2,a-level,4,no_religion,white_british,5,snp,8,leave,1,1,1,1,0.347900071031966
2,a-level,3,no_religion,white_british,2,no_party,10,leave,1,1,0,1,0.569641644496888
2,undergrad,9,no_religion,white_british,4,green,4,leave,1,0,0,0,0.967266872468372
1,undergrad,11,no_religion,white_british,5,labour,7,leave,1,1,1,1,0.452935813985995
2,undergrad,12,no_religion,white_british,4,snp,8,leave,1,1,1,1,0.584868210249776
2,postgrad,9,no_religion,white_british,3,labour,5,leave,1,0,0,1,0.608346637431145
1,a-level,7,no_religion,white_british,4,no_party,7,leave,0,1,1,0,1.50807860035458
2,undergrad,11,prefer_not_say_religion,white_british,4,green,5,leave,0,0,0,1,0.136280129486509
1,no_qual,2,no_religion,white_british,6,cons,0,leave,1,1,1,1,1.020331588988
2,undergrad,2,no_religion,white_british,5,libdem,10,leave,1,0,1,0,1.7953526556364
2,undergrad,14,no_religion,white_other,7,snp,5,leave,1,1,1,1,0.643264029797586
1,undergrad,9,prefer_not_say_religion,chinese,5,no_party,5,leave,1,1,1,1,0.38586196649448
2,gcse,4,no_religion,white_british,6,other,10,leave,1,1,1,1,0.485324304978627
1,a-level,9,no_religion,white_british,3,labour,6,leave,1,0,0,1,0.648552996399412
1,undergrad,7,no_religion,white_british,7,brexit_party,5,remain,1,1,1,1,0.337951693513492
2,a-level,4,no_religion,white_british,4,cons,5,remain,1,0,0,0,0.671425567594406
1,undergrad,6,no_religion,white_british,4,green,10,leave,1,0,1,1,0.443369398613802
2,undergrad,4,no_religion,white_british,2,snp,5,leave,1,1,1,1,0.741399447282321
1,undergrad,13,no_religion,white_british,4,libdem,10,leave,1,0,1,1,0.438998330207973
1,postgrad,6,no_religion,white_british,2,other,0,remain,1,1,1,1,0.436747459875404
2,undergrad,6,no_religion,white_british,5,snp,6,leave,1,1,1,1,0.521341476519445
2,below_gcse,5,c_of_e,white_british,7,cons,0,leave,0,1,1,1,0.563880820704742
2,postgrad,5,no_religion,white_british,2,libdem,7,leave,1,0,1,0,0.721118337358011
2,gcse,6,presbyterian,white_british,7,cons,0,remain,1,1,1,1,0.404212555370369
1,postgrad,7,no_religion,white_british,5,no_party,10,remain,1,1,1,1,0.0679907677616123
1,postgrad,14,presbyterian,white_british,7,cons,7,leave,1,1,1,1,0.305669065647377
1,a-level,13,other_religion,white_british,7,green,7,leave,1,1,1,1,0.317589537538894
1,a-level,3,no_religion,white_british,7,labour,0,leave,1,1,1,1,0.493835598321546
2,postgrad,7,no_religion,white_other,3,libdem,10,leave,0,1,0,1,0.522965605792914
2,undergrad,11,no_religion,white_british,4,green,8,leave,1,1,1,1,0.656500046797785
2,below_gcse,4,no_religion,white_british,5,snp,0,remain,1,0,1,0,1.03989308931426
1,undergrad,6,no_religion,white_british,6,snp,5,leave,1,1,1,1,0.442849235590948
1,postgrad,7,prefer_not_say_religion,white_british,6,snp,7,leave,1,1,1,1,0.287127796225215
2,postgrad,10,no_religion,white_british,6,no_party,6,leave,1,1,1,1,0.578466990622715
2,postgrad,4,no_religion,white_other,3,snp,8,leave,1,0,0,1,1.143562090797
2,undergrad,5,presbyterian,white_british,4,no_party,6,leave,1,0,0,0,0.607843614589685
2,gcse,5,no_religion,white_british,5,snp,5,leave,1,0,0,0,0.803409545919008
1,gcse,10,no_religion,white_british,7,snp,5,leave,1,1,1,1,0.467926606040831
1,postgrad,5,no_religion,white_british,7,snp,4,leave,1,1,1,1,0.529190131508847
2,undergrad,5,catholic,white_other,6,no_party,7,leave,1,1,1,1,0.125043447567823
1,postgrad,6,no_religion,white_british,2,cons,0,remain,0,0,0,1,2.58912725193578
2,a-level,9,catholic,white_british,2,labour,4,leave,1,0,0,0,1.53773163313553
1,a-level,6,presbyterian,white_british,3,labour,4,leave,0,0,1,1,0.653251983306465
1,postgrad,13,no_religion,white_other,4,libdem,6,leave,1,1,1,1,0.260443352835819
2,undergrad,4,no_religion,white_british,6,snp,7,leave,1,1,0,0,0.956330403209812
2,postgrad,12,no_religion,white_british,4,labour,5,leave,1,1,0,0,0.442343541987959
1,undergrad,8,no_religion,white_british,5,libdem,7,leave,1,1,1,1,0.423921410948149
2,postgrad,7,no_religion,white_british,3,no_party,5,leave,1,1,0,1,0.368394565623361
2,a-level,2,buddhism,white_british,5,green,10,remain,0,1,1,0,0.0745119774844683
2,undergrad,3,no_religion,white_british,6,other,5,no_vote_ref,1,0,1,0,0.125925883593472
1,below_gcse,6,no_religion,white_british,4,no_party,4,remain,1,1,0,1,1.17655723653317
2,undergrad,4,no_religion,white_british,3,no_party,5,leave,1,0,0,0,1.76182625253751
2,undergrad,4,no_religion,white_british,7,cons,5,remain,0,1,0,1,0.651520683769061
2,undergrad,13,catholic,white_british,5,cons,6,leave,1,1,1,1,0.327618050259705
2,undergrad,3,no_religion,white_british,6,libdem,5,leave,1,1,1,1,0.789251415403227
2,undergrad,5,no_religion,white_british,6,libdem,3,leave,1,1,1,1,0.517280730126867
2,undergrad,4,no_religion,white_british,7,libdem,5,remain,1,1,1,1,0.959930432647372
2,undergrad,14,no_religion,white_british,5,libdem,7,leave,0,1,1,1,0.344795751174126
2,gcse,11,c_of_e,mixed,4,libdem,1,leave,1,0,0,0,2.87712935892866
1,undergrad,12,no_religion,white_british,3,labour,7,leave,1,1,0,1,0.77106164326426
2,postgrad,6,catholic,white_other,4,libdem,0,no_vote_ref,1,0,0,0,0.607843614589685
1,undergrad,11,no_religion,white_british,4,labour,5,leave,1,1,1,1,0.852495778325484
2,a-level,12,no_religion,white_british,3,libdem,5,leave,1,0,0,0,0.300474341799863
1,postgrad,13,no_religion,white_british,6,labour,5,leave,1,1,1,1,0.610295758488973
2,undergrad,8,catholic,white_british,7,snp,5,leave,1,1,1,1,0.383382376239848
2,a-level,2,no_religion,white_british,3,labour,8,leave,1,1,0,1,0.697801579509611
2,a-level,6,catholic,white_british,7,snp,0,remain,1,1,1,1,0.663261469719846
1,undergrad,5,catholic,white_british,5,labour,8,leave,1,1,1,1,0.826076113669213
1,postgrad,10,no_religion,white_british,3,libdem,7,leave,0,1,1,1,0.452935813985995
1,undergrad,14,presbyterian,white_british,4,cons,5,leave,1,1,1,1,0.38586196649448
2,a-level,11,no_religion,white_british,3,snp,9,leave,1,0,1,1,0.253896217485351
1,undergrad,6,no_religion,white_british,7,snp,10,leave,1,1,1,1,0.31592330096502
1,postgrad,6,no_religion,white_british,7,labour,7,leave,1,1,1,1,0.301795353761456
2,a-level,6,presbyterian,white_british,7,cons,4,leave,1,1,1,1,0.688116918950923
1,postgrad,11,no_religion,white_british,7,snp,9,leave,1,0,1,1,0.306201887868053
1,undergrad,6,catholic,chinese,3,no_party,5,leave,1,0,0,1,2.12877953367001
1,no_qual,6,no_religion,white_british,7,no_party,2,leave,1,1,1,1,1.69375057115224
1,gcse,11,no_religion,white_british,6,labour,5,leave,1,1,1,1,0.358498972273176
2,undergrad,6,no_religion,white_british,6,libdem,8,leave,1,1,1,1,0.342954835675432
2,undergrad,14,no_religion,white_british,5,labour,2,remain,1,1,1,1,0.526001760332046
2,undergrad,3,no_religion,white_british,6,libdem,7,leave,1,0,0,0,0.953680355528178
1,postgrad,8,no_religion,white_british,2,libdem,10,leave,1,1,1,1,0.392872677556276
1,gcse,7,no_religion,white_british,7,labour,1,remain,1,1,1,1,0.545991058226842
1,gcse,11,no_religion,white_british,7,no_party,5,leave,1,1,1,1,0.51376555782627
2,postgrad,10,no_religion,white_british,7,labour,6,leave,1,0,0,0,0.643264029797586
2,undergrad,11,no_religion,white_other,2,no_party,7,leave,1,1,1,1,0.452590478165533
1,no_qual,3,no_religion,white_british,7,snp,7,leave,1,1,1,1,0.756966289766085
2,a-level,11,baptist,white_british,6,cons,0,remain,0,1,1,1,0.121173991601299
2,undergrad,3,no_religion,white_british,7,snp,10,leave,1,1,1,1,0.383382376239848
1,undergrad,13,no_religion,white_other,5,libdem,6,leave,1,0,1,1,0.311747277585227
1,undergrad,10,presbyterian,white_british,4,libdem,5,leave,1,1,1,1,1.26301263362884
1,undergrad,10,no_religion,white_british,6,snp,8,leave,1,1,1,1,0.300569111469124
2,no_qual,5,no_religion,white_british,6,snp,10,leave,1,1,1,1,0.627987125573763
1,no_qual,14,no_religion,white_british,4,no_party,7,leave,1,1,1,1,0.819347548351316
1,undergrad,2,no_religion,white_british,6,snp,2,remain,1,1,1,1,1.10411251585006
1,gcse,5,catholic,white_british,7,snp,9,leave,1,1,1,1,0.529737220150328
1,undergrad,7,no_religion,white_british,7,labour,5,leave,1,1,1,1,0.301795353761456
1,postgrad,13,no_religion,white_british,6,labour,8,leave,1,1,1,1,0.300569111469124
1,postgrad,5,catholic,white_other,5,snp,10,leave,1,0,0,0,1.58176409629743
2,undergrad,4,catholic,white_british,7,labour,5,leave,1,1,1,1,0.377865142492119
2,a-level,9,no_religion,white_british,4,cons,5,leave,1,1,1,0,0.426003682619009
2,undergrad,13,no_religion,white_british,4,libdem,7,leave,0,1,0,0,0.627660655426693
2,a-level,12,presbyterian,white_british,7,cons,2,remain,1,1,1,1,0.382715252489737
1,postgrad,10,no_religion,white_other,5,labour,6,leave,1,1,1,1,0.527922993732228
2,undergrad,4,no_religion,white_british,2,labour,7,leave,0,0,1,1,0.62192437686856
2,gcse,2,prefer_not_say_religion,white_british,6,labour,3,remain,1,1,0,1,0.956159258233824
2,a-level,12,no_religion,white_british,2,no_party,7,leave,1,1,0,1,0.862897086461169
2,gcse,10,no_religion,white_british,7,no_party,4,remain,1,1,1,1,0.679396485386455
2,postgrad,12,baptist,white_british,7,libdem,4,leave,1,1,1,1,0.377865142492119
1,undergrad,5,catholic,white_british,6,labour,8,leave,1,1,1,1,0.507968446628471
1,undergrad,7,no_religion,white_british,6,labour,9,leave,1,1,1,1,0.296243637534488
2,undergrad,14,no_religion,white_british,5,libdem,6,leave,1,1,1,1,0.541496194816774
1,no_qual,4,no_religion,white_british,5,labour,4,leave,1,0,0,0,2.60431974473796
1,undergrad,14,presbyterian,white_british,4,snp,8,leave,0,1,1,1,0.443369398613802
1,gcse,6,evangelical,white_british,4,labour,8,leave,1,1,1,1,1.71153455611627
1,undergrad,9,no_religion,white_british,5,snp,7,leave,1,1,1,1,0.45954916056858
2,postgrad,4,presbyterian,white_british,6,snp,8,leave,1,1,0,1,1.64016217619563
1,undergrad,10,no_religion,white_british,6,green,7,leave,1,1,1,1,0.300569111469124
2,a-level,6,no_religion,white_british,2,labour,7,leave,1,1,1,1,0.867448162075806
1,undergrad,14,catholic,white_british,4,labour,5,leave,1,0,1,1,0.678913710377195
1,below_gcse,3,no_religion,white_british,4,snp,5,leave,1,1,1,1,1.1328876456626
2,a-level,14,no_religion,white_british,2,green,10,leave,0,0,0,0,1.41533679989947
2,a-level,6,no_religion,white_british,7,labour,10,leave,1,1,1,1,0.643264029797586
1,postgrad,12,presbyterian,white_british,6,snp,7,leave,1,1,1,1,0.595186501479096
2,gcse,1,no_religion,white_british,3,no_party,4,leave,1,0,0,0,0.172847742683695
2,undergrad,9,no_religion,white_british,2,no_party,5,leave,1,0,0,0,1.06838856321049
2,no_qual,4,no_religion,white_british,6,snp,5,leave,1,0,0,0,0.592055556088192
1,undergrad,3,no_religion,prefer_not_say_ethnic,7,no_party,5,no_vote_ref,0,1,0,1,1.77304012177502
1,undergrad,13,no_religion,white_other,3,snp,7,leave,1,1,1,1,1.09458378769442
2,a-level,6,presbyterian,white_british,6,labour,5,remain,1,1,1,1,0.591221990762024
2,a-level,10,no_religion,white_other,5,snp,10,leave,0,0,1,0,1.69891123970114
1,undergrad,11,no_religion,white_british,7,cons,5,leave,1,1,1,1,0.852358942838233
1,undergrad,4,no_religion,white_british,6,green,10,leave,1,1,1,1,0.363733439805969
2,undergrad,10,no_religion,white_british,6,cons,5,remain,1,1,1,1,1.013850195324
1,postgrad,11,no_religion,white_british,5,cons,5,remain,1,1,1,1,0.49148081277082
1,postgrad,13,no_religion,white_british,5,cons,3,remain,1,1,1,1,0.61812924591827
1,undergrad,8,c_of_e,white_british,4,cons,3,remain,1,0,1,0,2.57346214202071
1,gcse,3,no_religion,white_british,5,no_party,1,remain,1,1,0,1,1.08574983617371
1,undergrad,5,presbyterian,white_british,7,labour,8,leave,1,1,1,1,0.444655943983038
1,undergrad,1,no_religion,white_british,6,labour,6,leave,1,1,1,1,0.343714175719687
2,gcse,7,presbyterian,white_british,7,no_party,4,remain,1,1,1,1,2.1491498758023
1,undergrad,13,evangelical,white_other,4,libdem,4,leave,1,1,1,1,0.666244720056462
1,a-level,5,no_religion,white_british,3,snp,7,leave,0,0,1,1,0.658022561803295
2,undergrad,4,no_religion,white_british,7,snp,5,leave,1,1,1,1,0.564863740381852
2,gcse,4,presbyterian,white_british,6,no_party,3,leave,1,0,0,1,3.39859461986109
2,undergrad,12,evangelical,white_british,2,snp,10,leave,1,0,0,0,0.607843614589685
2,postgrad,8,no_religion,white_british,4,snp,5,leave,1,0,0,0,0.995658610315175
2,undergrad,4,no_religion,white_british,5,no_party,10,leave,1,1,1,1,0.505299052253936
2,a-level,2,c_of_e,white_british,5,snp,5,leave,1,0,1,1,1.25940210560953
2,a-level,3,presbyterian,white_british,7,snp,6,leave,1,1,1,1,0.627987125573763
1,postgrad,5,no_religion,white_british,4,no_party,10,leave,1,1,1,1,1.04768479424165
2,undergrad,10,no_religion,white_british,6,labour,7,leave,1,1,1,1,0.329397644155783
1,a-level,12,no_religion,white_british,3,snp,7,leave,1,0,1,0,0.955557934422086
2,a-level,5,presbyterian,white_british,7,libdem,3,remain,1,1,1,1,1.013850195324
2,gcse,7,no_religion,white_british,7,labour,6,leave,1,0,0,0,1.24226451289609
1,a-level,11,no_religion,white_british,3,libdem,8,leave,1,1,0,1,0.99428927575156
1,gcse,2,no_religion,white_british,3,labour,8,leave,1,0,1,1,1.90083300006799
2,below_gcse,8,presbyterian,white_british,7,cons,5,remain,1,1,1,1,0.720329738971162
1,postgrad,7,no_religion,white_british,3,green,9,leave,1,1,1,1,0.452935813985995
2,undergrad,11,presbyterian,white_british,7,cons,3,leave,1,0,0,0,0.651520683769061
1,postgrad,13,no_religion,white_irish,4,green,7,leave,1,1,1,1,0.807157354258292
1,undergrad,4,no_religion,white_british,2,no_party,5,leave,1,1,1,1,0.408279353782711
1,undergrad,13,no_religion,white_british,7,cons,4,leave,1,1,1,1,0.305669065647377
2,undergrad,3,prefer_not_say_religion,white_other,6,green,5,leave,0,0,0,0,0.195461701021322
1,no_qual,2,no_religion,white_british,5,no_party,0,remain,1,1,1,1,2.05476061530363
1,postgrad,10,no_religion,white_british,5,libdem,7,leave,1,1,1,1,0.695443275014332
2,undergrad,5,no_religion,white_british,3,no_party,0,no_vote_ref,1,0,0,0,1.46864955655592
1,a-level,9,no_religion,white_british,5,labour,8,leave,1,1,1,1,0.607007644165972
1,undergrad,7,no_religion,white_british,2,cons,4,remain,1,1,1,1,1.09477624515395
1,a-level,6,presbyterian,white_british,7,no_party,0,remain,1,0,1,0,0.941405883286811
1,undergrad,13,presbyterian,white_british,6,snp,7,leave,1,1,1,1,0.306201887868053
1,undergrad,7,no_religion,white_british,6,libdem,3,leave,1,1,1,1,0.277266705654175
1,undergrad,12,no_religion,white_british,6,snp,4,leave,1,1,1,1,0.885216311348045
2,postgrad,7,no_religion,white_other,4,libdem,7,leave,1,0,1,1,0.96047084438503
1,gcse,4,presbyterian,white_british,6,snp,4,remain,1,1,1,1,1.08876687349714
2,a-level,3,presbyterian,white_british,7,cons,3,no_vote_ref,1,1,1,1,0.404212555370369
1,undergrad,8,presbyterian,white_british,7,libdem,3,leave,1,1,1,1,0.295685717569317
1,postgrad,3,no_religion,white_british,6,labour,0,remain,1,1,1,1,0.535947208485843
2,undergrad,1,no_religion,white_british,4,no_party,7,leave,1,1,1,1,0.345081088416271
1,a-level,5,no_religion,white_british,5,no_party,3,remain,1,1,1,1,0.143075011949075
1,postgrad,13,no_religion,white_british,4,snp,8,leave,1,1,1,1,0.751972261379277
1,a-level,11,catholic,white_british,6,snp,5,leave,1,1,1,1,1.01427159136134
2,a-level,5,presbyterian,white_british,7,cons,0,remain,1,1,1,1,0.35365965564725
1,postgrad,6,no_religion,white_british,6,snp,8,leave,1,1,1,1,0.300569111469124
1,undergrad,13,no_religion,white_british,6,no_party,6,leave,1,1,1,1,0.277266705654175
2,gcse,6,no_religion,white_british,5,labour,0,leave,1,1,0,1,1.03989308931426
2,undergrad,13,no_religion,white_british,4,no_party,3,remain,1,0,0,1,1.32904348343051
2,postgrad,4,no_religion,white_other,6,labour,8,leave,1,1,1,1,0.647255549980723
2,a-level,10,no_religion,white_british,7,cons,7,remain,1,1,1,1,0.578702507482828
1,undergrad,13,no_religion,white_british,3,no_party,6,leave,1,1,1,1,0.45954916056858
2,undergrad,1,presbyterian,white_british,7,snp,6,leave,1,1,1,1,0.652656371711718
1,a-level,2,no_religion,white_british,7,labour,0,remain,1,1,1,1,0.542624020517626
1,undergrad,14,no_religion,white_british,4,no_party,6,leave,1,1,1,1,2.28647535776773
2,a-level,4,no_religion,white_british,2,cons,2,leave,0,0,0,1,1.31772249512014
1,a-level,5,no_religion,white_british,2,cons,0,remain,1,0,1,1,5.56763272650508
2,postgrad,13,no_religion,white_other,4,libdem,8,leave,1,0,1,0,1.26220973528221
1,no_qual,6,no_religion,white_british,7,labour,2,remain,1,1,1,1,0.524325464713509
1,undergrad,11,no_religion,white_british,7,cons,3,remain,1,1,1,1,0.322838646599449
2,below_gcse,3,no_religion,white_british,7,libdem,5,leave,0,1,1,1,0.985162338337216
1,postgrad,14,presbyterian,white_british,6,snp,9,leave,1,1,1,0,0.492337529698333
1,undergrad,12,no_religion,white_british,3,snp,10,leave,1,1,1,1,0.752749667457153
2,below_gcse,6,presbyterian,white_british,6,cons,0,remain,1,0,0,0,1.00510115477913
1,undergrad,12,no_religion,white_british,6,labour,5,leave,1,1,1,1,0.472008868568425
1,postgrad,14,no_religion,white_british,7,libdem,10,leave,0,0,0,0,0.521267083542657
2,undergrad,7,no_religion,white_british,6,no_party,5,leave,1,1,1,1,0.881277306138794
2,gcse,2,no_religion,white_british,6,snp,10,leave,1,0,0,0,1.90859359494833
1,undergrad,13,c_of_e,white_british,7,cons,3,remain,1,1,1,1,0.305669065647377
2,undergrad,8,baptist,chinese,5,no_party,7,remain,1,1,0,0,0.900169229074152
2,postgrad,10,no_religion,white_british,7,libdem,5,leave,1,1,1,1,0.35365965564725
1,undergrad,12,no_religion,white_british,6,snp,7,leave,1,1,1,1,0.753890614840639
1,undergrad,13,presbyterian,white_british,5,libdem,4,leave,1,1,1,1,0.969510100327681
1,postgrad,5,no_religion,white_british,3,no_party,9,leave,1,1,1,1,0.782319965765209
1,postgrad,11,no_religion,white_british,3,snp,7,leave,1,1,1,1,0.658022561803295
1,gcse,3,presbyterian,white_british,4,cons,3,remain,1,1,0,1,0.693774669529702
2,undergrad,3,no_religion,white_british,7,snp,7,leave,1,1,1,1,1.06906270013678
2,a-level,3,no_religion,white_british,5,snp,7,leave,0,0,0,0,1.21424435335241
2,undergrad,5,no_religion,white_british,7,no_party,5,leave,1,1,1,1,0.60579330909234
2,undergrad,12,no_religion,mixed,5,no_party,10,remain,0,0,1,1,1.77111844442472
2,postgrad,6,no_religion,white_british,3,labour,6,no_vote_ref,1,0,0,0,0.368394565623361
1,postgrad,3,prefer_not_say_religion,white_other,4,labour,10,remain,1,1,1,1,1.50550833748126
1,postgrad,11,no_religion,white_british,4,no_party,5,leave,1,1,1,1,1.06328415540941
1,postgrad,11,no_religion,white_british,3,no_party,10,leave,1,1,1,1,0.45954916056858
2,postgrad,6,no_religion,white_british,7,labour,10,leave,1,1,1,1,0.383382376239848
2,a-level,11,no_religion,white_british,3,labour,0,remain,1,0,1,1,0.519828415974443
2,below_gcse,5,presbyterian,white_british,7,cons,0,remain,1,1,0,0,1.0672024229409
2,undergrad,13,no_religion,white_british,4,snp,5,leave,1,0,1,1,0.256165801683319
1,undergrad,11,catholic,caribbean,3,no_party,5,leave,1,0,0,1,3.14720917046582
2,postgrad,13,pentecostal,african,5,cons,7,remain,1,1,1,1,1.55736406706837
2,undergrad,6,pentecostal,african,4,no_party,5,no_vote_ref,0,0,0,0,1.1606683687954
2,a-level,7,no_religion,white_british,7,cons,2,remain,1,1,1,0,0.563372543696156
2,a-level,11,hinduism,black_other,2,no_party,0,remain,1,1,1,0,1.40613235214528
2,a-level,5,orthodox_christian,white_british,4,no_party,4,no_vote_ref,1,0,0,0,0.961751859977986
2,undergrad,8,no_religion,caribbean,6,labour,6,leave,1,0,0,0,3.26981872496066
1,gcse,7,no_religion,mixed,4,no_party,3,leave,0,0,0,0,1.59873404903052
2,undergrad,7,c_of_e,white_british,7,no_party,2,remain,1,1,1,1,0.331315323773243
2,gcse,9,judaism,white_british,6,cons,7,remain,1,1,1,1,0.29967441913985
1,below_gcse,14,islam,pakistani,3,ukip,9,remain,1,1,1,0,0.808123140243064
2,undergrad,13,no_religion,white_british,2,no_party,0,remain,1,0,0,0,1.23038961946669
2,gcse,6,c_of_e,white_british,7,cons,0,remain,1,0,1,0,1.16436493068575
1,no_qual,5,no_religion,white_british,7,cons,0,remain,1,1,1,1,0.410138895481343
2,undergrad,5,no_religion,white_british,4,no_party,5,leave,0,0,0,0,1.62758683998832
1,undergrad,13,no_religion,white_british,5,labour,6,leave,1,1,1,1,0.673501278545803
2,undergrad,8,baptist,caribbean,6,cons,0,remain,1,1,1,1,1.43601538520205
2,no_qual,8,other,black_other,4,brexit_party,1,remain,0,0,0,0,2.10112466273242
1,no_qual,11,hinduism,indian,6,cons,3,leave,1,0,1,1,1.01992354414426
1,undergrad,7,no_religion,white_british,6,labour,5,leave,1,1,1,1,0.451585135458782
2,below_gcse,3,other,white_other,3,no_party,0,no_vote_ref,0,0,0,0,0.889835390169166
1,a-level,13,no_religion,caribbean,6,labour,5,leave,1,1,1,1,1.13964645607974
1,undergrad,9,c_of_e,white_british,7,no_party,2,remain,1,1,0,1,0.499203982567288
1,postgrad,6,c_of_e,white_british,7,cons,3,remain,1,1,1,1,0.697405088574537
2,gcse,5,no_religion,white_british,7,labour,5,leave,1,1,1,1,0.498985150440531
1,undergrad,9,c_of_e,white_british,3,libdem,8,leave,1,1,1,1,0.958132507994886
2,no_qual,11,catholic,white_british,6,labour,3,remain,1,1,1,1,0.738365792947947
1,a-level,1,no_religion,white_british,2,libdem,5,leave,1,0,0,0,1.71190627516027
1,undergrad,8,c_of_e,white_british,6,no_party,5,remain,1,1,1,1,0.561032557720827
2,below_gcse,4,no_religion,white_british,5,no_party,5,remain,1,0,1,1,0.611134195986137
1,a-level,7,no_religion,white_british,5,cons,3,remain,1,0,0,1,1.04811702070357
1,gcse,4,c_of_e,white_british,7,labour,6,leave,1,1,1,1,0.786150340853284
2,gcse,8,no_religion,white_british,7,cons,0,remain,1,1,1,1,0.471168613512665
2,below_gcse,2,c_of_e,white_british,4,labour,4,remain,1,0,0,0,1.17226891608622
2,no_qual,6,c_of_e,white_british,7,labour,5,leave,1,0,1,0,1.13741926763561
1,gcse,7,no_religion,white_british,6,no_party,3,leave,1,1,1,1,0.674824467629032
1,gcse,5,no_religion,white_british,6,labour,0,remain,1,1,0,1,0.681068941840205
2,a-level,5,no_religion,white_british,7,cons,0,remain,1,0,0,1,0.734835794264886
2,undergrad,3,other,white_british,6,labour,5,leave,1,1,1,1,0.900113236510442
2,gcse,2,c_of_e,white_british,6,no_party,2,no_vote_ref,1,1,0,0,1.5640532916955
1,a-level,11,no_religion,white_british,7,labour,5,leave,1,1,1,1,0.561023371271308
2,undergrad,7,no_religion,white_british,3,no_party,5,leave,1,0,0,1,1.09024190830442
2,a-level,7,c_of_e,white_british,6,labour,5,leave,1,1,1,0,1.02639483579736
2,gcse,7,catholic,white_other,4,brexit_party,6,leave,0,0,0,0,1.04748950717279
1,a-level,6,no_religion,white_british,7,cons,1,remain,1,1,1,1,0.829429028392491
1,undergrad,11,no_religion,white_british,4,cons,7,leave,0,1,0,0,2.33946893658045
2,gcse,8,no_religion,white_british,7,brexit_party,3,remain,1,1,1,1,0.604401445623602
2,gcse,6,c_of_e,white_british,6,labour,1,remain,1,1,0,1,0.722014576242062
2,gcse,3,methodist,white_british,7,cons,10,leave,1,1,1,1,0.683733205493664
2,a-level,5,no_religion,white_british,6,cons,0,remain,1,0,0,0,0.706023973737884
2,undergrad,7,methodist,white_british,7,no_party,4,remain,1,1,1,0,0.992963147290445
1,no_qual,1,no_religion,white_british,5,no_party,0,no_vote_ref,0,1,0,0,1.70905741471155
2,no_qual,12,no_religion,white_british,3,labour,7,leave,1,1,0,1,0.706844096661365
1,undergrad,12,no_religion,white_british,4,cons,6,leave,1,0,1,1,1.18392285500656
2,postgrad,8,no_religion,white_british,2,libdem,8,leave,1,1,1,1,0.651718342341005
2,undergrad,8,other,white_british,7,cons,0,remain,1,1,1,1,0.594692516159059
2,no_qual,6,no_religion,white_british,4,labour,2,remain,1,0,0,0,0.571384351399135
2,postgrad,10,c_of_e,white_british,5,no_party,6,leave,1,1,1,1,0.824077863660491
2,no_qual,4,c_of_e,white_british,7,cons,4,remain,1,1,1,0,0.594692516159059
2,undergrad,4,catholic,white_british,7,labour,3,leave,1,1,1,1,0.755252718086739
2,gcse,6,c_of_e,white_british,6,no_party,7,leave,1,0,1,1,0.912366640340185
2,gcse,3,other,white_british,5,no_party,5,no_vote_ref,1,1,0,0,0.675826452050963
1,postgrad,8,c_of_e,white_british,5,cons,3,remain,0,1,1,1,1.01596298359575
1,gcse,12,no_religion,white_british,7,cons,6,leave,1,1,0,1,1.15773266797358
2,postgrad,8,no_religion,white_british,7,labour,10,leave,1,1,1,1,0.954367692588045
2,gcse,2,no_religion,white_british,4,labour,0,no_vote_ref,1,0,1,1,1.40365915157983
2,undergrad,4,c_of_e,white_british,5,brexit_party,0,remain,1,0,1,1,0.976011263634528
2,gcse,3,no_religion,white_british,4,no_party,5,leave,1,0,0,0,0.57361954191897
